id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3624406,1,2016-03-01 06:38:03,2016-03-01 06:47:42,1,-73.938766479492187,40.804985046386719,-73.952613830566406,40.789501190185547,N,579
id3637632,2,2016-06-22 06:23:05,2016-06-22 06:50:13,1,-73.988670349121094,40.745449066162109,-73.776382446289063,40.645919799804688,N,1628
id1966833,2,2016-01-16 20:55:04,2016-01-16 21:07:41,1,-73.974327087402344,40.754039764404297,-73.983390808105469,40.764488220214844,N,757
id0601570,1,2016-01-27 18:24:38,2016-01-27 18:32:26,1,-73.95361328125,40.767204284667969,-73.963417053222656,40.774784088134766,N,468
id0576302,2,2016-02-21 17:59:14,2016-02-21 18:20:39,2,-73.980133056640625,40.760818481445313,-73.946701049804687,40.766101837158203,N,1285
id0134179,2,2016-03-16 12:11:13,2016-03-16 12:31:39,1,-74.005134582519531,40.733211517333984,-73.983558654785156,40.755153656005859,N,1226
id3065483,2,2016-05-22 21:27:30,2016-05-22 22:12:31,1,-73.781089782714844,40.64495849609375,-73.988777160644531,40.758029937744141,N,2701
id3056291,2,2016-01-28 07:24:30,2016-01-28 07:32:17,1,-73.963340759277344,40.765861511230469,-73.959457397460937,40.779888153076172,N,467
id3549260,1,2016-01-15 18:39:08,2016-01-15 18:55:47,1,-73.956649780273438,40.786495208740234,-73.985786437988281,40.757389068603516,N,999
id0768159,2,2016-06-16 07:11:22,2016-06-16 07:20:15,5,-73.916770935058594,40.746440887451172,-73.941452026367188,40.760025024414063,N,533
id2843187,1,2016-06-15 17:45:38,2016-06-15 18:01:34,1,-73.956016540527344,40.782203674316406,-73.965583801269531,40.800369262695313,N,956
id0979276,1,2016-04-04 21:46:01,2016-04-04 21:51:53,1,-74.001243591308594,40.731151580810547,-73.986053466796875,40.743812561035156,N,352
id1588918,1,2016-02-07 11:48:45,2016-02-07 11:56:28,3,-73.959060668945313,40.767719268798828,-73.956199645996094,40.780979156494141,N,463
id3419815,2,2016-05-23 15:35:29,2016-05-23 15:41:53,1,-73.987564086914063,40.732486724853516,-73.992996215820313,40.738288879394531,N,384
id1823379,2,2016-03-31 21:31:03,2016-03-31 21:41:38,5,-73.965728759765625,40.761909484863281,-73.972602844238281,40.746231079101563,N,635
id0632890,2,2016-03-09 06:06:03,2016-03-09 06:10:10,1,-73.993049621582031,40.752681732177734,-73.984268188476562,40.757980346679688,N,247
id3125146,2,2016-05-19 15:08:22,2016-05-19 15:11:14,1,-73.945594787597656,40.778572082519531,-73.949661254882813,40.779460906982422,N,172
id1535327,2,2016-01-21 17:36:54,2016-01-21 17:40:19,1,-73.988250732421875,40.756729125976563,-73.979408264160156,40.752708435058594,N,205
id0505199,2,2016-05-03 03:45:48,2016-05-03 03:49:45,1,-74.003082275390625,40.717800140380859,-74.013961791992188,40.702415466308594,N,237
id0578182,1,2016-05-14 18:14:42,2016-05-14 18:35:09,1,-73.98712158203125,40.776119232177734,-73.9783935546875,40.765232086181641,N,1227
id3052602,1,2016-04-28 13:25:48,2016-04-28 13:28:58,1,-73.996055603027344,40.742408752441406,-74.004066467285156,40.743049621582031,N,190
id3222181,2,2016-01-04 15:15:16,2016-01-04 15:26:23,1,-74.015007019042969,40.704990386962891,-74.005050659179687,40.728080749511719,N,667
id3462536,1,2016-04-09 16:39:40,2016-04-09 16:58:57,1,-73.976936340332031,40.787410736083984,-73.995529174804687,40.753002166748047,N,1157
id0394803,1,2016-01-21 10:48:14,2016-01-21 11:03:49,1,-73.981918334960938,40.746578216552734,-73.995834350585938,40.726596832275391,N,935
id1462481,2,2016-02-28 02:12:29,2016-02-28 02:31:58,1,-73.983345031738281,40.762065887451172,-74.013847351074219,40.708015441894531,N,1169
id0167371,2,2016-06-27 12:16:46,2016-06-27 12:20:38,1,-73.959930419921875,40.770660400390625,-73.955192565917969,40.783260345458984,N,232
id1497316,1,2016-02-08 08:31:55,2016-02-08 08:36:06,2,-73.970680236816406,40.788566589355469,-73.980911254882812,40.779792785644531,N,251
id0312328,1,2016-04-15 05:36:39,2016-04-15 05:40:06,1,-73.973533630371094,40.751945495605469,-73.962913513183594,40.764076232910156,N,207
id2860692,1,2016-01-29 18:36:37,2016-01-29 18:51:09,1,-73.992591857910156,40.736957550048828,-74.003898620605469,40.723751068115234,N,872
id3971349,2,2016-05-15 21:27:52,2016-05-15 21:46:19,1,-73.95880126953125,40.763839721679688,-73.99066162109375,40.750732421875,N,1107
id0403976,2,2016-03-21 08:27:34,2016-03-21 08:35:13,1,-73.949676513671875,40.772819519042969,-73.965713500976563,40.765419006347656,N,459
id0306596,1,2016-02-06 10:40:41,2016-02-06 10:45:12,1,-73.946701049804687,40.80029296875,-73.955520629882813,40.809165954589844,N,271
id0059641,1,2016-06-27 15:05:07,2016-06-27 15:37:09,2,-73.790351867675781,40.644012451171875,-73.86529541015625,40.77069091796875,N,1922
id1675125,2,2016-05-09 07:23:59,2016-05-09 08:12:27,1,-73.870834350585938,40.773674011230469,-73.972244262695312,40.757659912109375,N,2908
id2368474,1,2016-04-08 17:45:35,2016-04-08 17:50:52,1,-73.957832336425781,40.769596099853516,-73.966041564941406,40.765151977539062,N,317
id3170712,2,2016-02-20 12:36:02,2016-02-20 12:40:45,4,-73.994888305664063,40.731739044189453,-73.989341735839844,40.736019134521484,N,283
id3468802,2,2016-06-13 13:57:33,2016-06-13 14:16:00,2,-73.990287780761719,40.751514434814453,-74.002708435058594,40.707294464111328,N,1107
id1434609,1,2016-06-30 06:36:11,2016-06-30 06:39:44,1,-73.969970703125,40.762790679931641,-73.962310791015625,40.773357391357422,N,213
id1812549,1,2016-06-23 23:45:54,2016-06-23 23:52:41,2,-73.995506286621094,40.744216918945313,-74.008209228515625,40.737674713134766,N,407
id2233707,1,2016-04-10 02:32:31,2016-04-10 02:42:53,2,-73.971473693847656,40.763031005859375,-73.985061645507813,40.751533508300781,N,622
id2822385,1,2016-05-14 02:10:26,2016-05-14 02:42:10,1,-73.945144653320312,40.808372497558594,-73.987930297851563,40.719905853271484,N,1904
id2637600,1,2016-03-07 12:15:23,2016-03-07 12:33:40,1,-73.982574462890625,40.756275177001953,-73.97100830078125,40.765106201171875,N,1097
id2946774,1,2016-03-23 18:37:05,2016-03-23 18:42:35,1,-73.956855773925781,40.770771026611328,-73.963066101074219,40.767818450927734,N,330
id0269186,1,2016-01-08 13:57:48,2016-01-08 14:23:26,1,-73.978317260742188,40.724765777587891,-73.961189270019531,40.768932342529297,N,1538
id0985657,1,2016-02-21 17:56:40,2016-02-21 18:07:05,1,-73.944717407226563,40.787345886230469,-73.966567993164063,40.800853729248047,N,625
id0149189,1,2016-03-12 16:18:25,2016-03-12 17:17:38,1,-73.790634155273438,40.643657684326172,-73.987800598144531,40.764923095703125,N,3553
id0905354,1,2016-02-13 18:53:06,2016-02-13 19:30:49,2,-73.969680786132813,40.760227203369141,-73.997268676757813,40.717952728271484,N,2263
id3720461,2,2016-05-29 16:57:47,2016-05-29 17:10:15,1,-73.947906494140625,40.774898529052734,-73.971900939941406,40.755508422851563,N,748
id0296862,2,2016-06-22 18:46:25,2016-06-22 18:51:49,1,-73.953765869140625,40.766830444335938,-73.957160949707031,40.775131225585938,N,324
id0576573,1,2016-06-13 22:34:52,2016-06-13 22:42:15,2,-73.999038696289062,40.744613647460938,-73.99371337890625,40.762153625488281,N,443
id2729719,2,2016-01-08 16:06:35,2016-01-08 16:09:23,5,-73.977882385253906,40.72943115234375,-73.990180969238281,40.734638214111328,N,168
id1612969,1,2016-02-20 16:31:13,2016-02-20 16:37:57,2,-73.994544982910156,40.74072265625,-73.989158630371094,40.7574462890625,N,404
id1897410,2,2016-03-19 16:30:27,2016-03-19 16:36:04,1,-73.972702026367188,40.793849945068359,-73.974189758300781,40.783878326416016,N,337
id1001976,1,2016-03-15 22:13:40,2016-03-15 22:17:38,1,-73.958778381347656,40.764076232910156,-73.946823120117188,40.780532836914063,N,238
id0130784,2,2016-04-07 15:08:27,2016-04-07 15:45:20,1,-73.979171752929688,40.762088775634766,-73.871406555175781,40.774311065673828,N,2213
id1680436,2,2016-03-18 09:28:39,2016-03-18 09:50:32,1,-74.003524780273437,40.747550964355469,-73.979225158691406,40.752750396728516,N,1313
id2402711,2,2016-01-13 12:37:10,2016-01-13 12:41:16,5,-73.959388732910156,40.771427154541016,-73.952537536621094,40.772392272949219,N,246
id2341201,1,2016-06-23 21:26:51,2016-06-23 21:36:28,2,-73.983230590820313,40.693668365478516,-73.997650146484375,40.687965393066406,N,577
id0586722,1,2016-04-28 18:17:24,2016-04-28 18:21:46,1,-73.977058410644531,40.776809692382813,-73.974365234375,40.788631439208984,N,262
id1731509,2,2016-06-17 12:47:10,2016-06-17 13:07:26,1,-73.971443176269531,40.760810852050781,-73.989990234375,40.740951538085938,N,1216
id2268017,2,2016-02-27 08:45:21,2016-02-27 08:52:14,1,-73.964256286621094,40.767848968505859,-73.98272705078125,40.777271270751953,N,413
id0953065,1,2016-05-22 01:30:30,2016-05-22 01:37:08,2,-73.982414245605469,40.774993896484375,-73.96258544921875,40.805042266845703,N,398
id1256720,2,2016-01-16 22:07:29,2016-01-16 22:15:45,6,-73.992271423339844,40.750511169433594,-73.981246948242188,40.740505218505859,N,496
id2586847,1,2016-03-14 12:42:44,2016-03-14 13:02:31,1,-73.954216003417969,40.787212371826172,-73.86419677734375,40.769908905029297,N,1187
id2413829,1,2016-02-27 09:58:19,2016-02-27 10:10:15,1,-74.014373779296875,40.704055786132813,-73.994979858398438,40.693317413330078,N,716
id3174007,2,2016-04-10 20:04:30,2016-04-10 20:42:15,3,-73.780258178710937,40.645393371582031,-73.856269836425781,40.836261749267578,N,2265
id0400285,1,2016-06-11 17:21:19,2016-06-11 17:26:51,1,-73.995147705078125,40.74005126953125,-74.00604248046875,40.748653411865234,N,332
id1260114,1,2016-03-18 13:02:45,2016-03-18 13:10:31,1,-73.956260681152344,40.773117065429687,-73.947624206542969,40.783653259277344,N,466
id2478848,1,2016-06-05 16:17:14,2016-06-05 16:21:47,1,-73.993240356445313,40.736377716064453,-74.001045227050781,40.729171752929688,N,273
id2199014,2,2016-06-09 06:08:59,2016-06-09 06:15:20,2,-73.990562438964844,40.756271362304688,-73.967559814453125,40.760261535644531,N,381
id0557983,2,2016-02-24 22:03:40,2016-02-24 22:36:20,6,-73.987571716308594,40.735904693603516,-73.919754028320313,40.764732360839844,N,1960
id3151149,1,2016-04-05 20:43:21,2016-04-05 20:53:51,1,-73.982345581054687,40.75152587890625,-73.963409423828125,40.755973815917969,N,630
id1744284,1,2016-04-22 14:43:56,2016-04-22 15:10:46,1,-73.973953247070312,40.752063751220703,-73.984283447265625,40.769943237304688,N,1610
id3596417,2,2016-05-24 14:09:35,2016-05-24 14:30:06,1,-73.974960327148438,40.750785827636719,-73.97821044921875,40.762271881103516,N,1231
id3859092,2,2016-02-09 08:04:15,2016-02-09 08:10:45,1,-73.976478576660156,40.775379180908203,-73.975692749023438,40.760440826416016,N,390
id1664400,2,2016-05-08 02:31:10,2016-05-08 02:56:04,3,-73.978286743164063,40.763229370117188,-73.967796325683594,40.696090698242188,N,1494
id3608022,2,2016-01-31 09:04:28,2016-01-31 09:20:13,1,-74.003158569335937,40.749065399169922,-73.9503173828125,40.802314758300781,N,945
id1065283,2,2016-03-16 17:46:44,2016-03-16 18:11:06,2,-73.96258544921875,40.799617767333984,-73.922508239746094,40.766986846923828,N,1462
id2689605,1,2016-04-24 19:18:15,2016-04-24 19:28:47,1,-73.975166320800781,40.752307891845703,-73.985435485839844,40.720359802246094,N,632
id1468257,2,2016-03-11 22:24:40,2016-03-11 22:51:33,1,-73.984161376953125,40.760105133056641,-73.9954833984375,40.717170715332031,N,1613
id2307855,2,2016-05-18 22:09:19,2016-05-18 22:25:13,2,-73.992439270019531,40.754878997802734,-73.989471435546875,40.7764892578125,N,954
id2060910,1,2016-06-22 15:44:12,2016-06-22 15:52:48,1,-73.960624694824219,40.772361755371094,-73.956634521484375,40.786727905273438,N,516
id1553085,1,2016-04-06 19:49:48,2016-04-06 20:09:17,1,-73.991531372070313,40.749660491943359,-73.988693237304688,40.693622589111328,N,1169
id1288950,1,2016-03-11 23:08:41,2016-03-11 23:21:15,1,-73.976524353027344,40.780647277832031,-73.975753784179688,40.758167266845703,N,754
id0643020,2,2016-02-09 23:31:06,2016-02-09 23:39:17,1,-73.995697021484375,40.749015808105469,-73.994338989257813,40.76092529296875,N,491
id0647915,2,2016-05-13 19:45:10,2016-05-13 20:02:46,6,-73.966560363769531,40.759731292724609,-74.006172180175781,40.710758209228516,N,1056
id0198236,2,2016-03-18 19:16:52,2016-03-18 19:43:09,3,-73.972297668457031,40.797080993652344,-73.985946655273438,40.761745452880859,N,1577
id3332271,1,2016-05-31 18:48:30,2016-05-31 18:55:15,1,-73.945785522460938,40.773471832275391,-73.962715148925781,40.774955749511719,N,405
id1689668,1,2016-02-05 09:10:23,2016-02-05 09:20:14,1,-73.953887939453125,40.766391754150391,-73.969329833984375,40.764301300048828,N,591
id1900360,1,2016-06-17 15:06:31,2016-06-17 15:16:14,1,-73.94427490234375,40.78826904296875,-73.934745788574219,40.798252105712891,N,583
id1435681,2,2016-03-15 21:30:00,2016-03-15 21:39:49,1,-73.979751586914063,40.754688262939453,-73.979217529296875,40.741268157958984,N,589
id0811296,2,2016-01-10 20:45:22,2016-01-10 21:18:14,1,-73.971572875976562,40.754768371582031,-73.833076477050781,40.704307556152344,N,1972
id0574479,1,2016-05-20 14:51:48,2016-05-20 16:09:10,1,-73.98651123046875,40.737888336181641,-73.789894104003906,40.646930694580078,N,4642
id0762389,2,2016-05-02 21:46:07,2016-05-02 21:52:31,1,-73.983329772949219,40.761161804199219,-73.992401123046875,40.749237060546875,N,384
id1472471,2,2016-01-17 10:39:57,2016-01-17 10:43:54,2,-73.975051879882813,40.777431488037109,-73.9825439453125,40.770553588867188,N,237
id2841499,2,2016-04-06 16:29:42,2016-04-06 16:33:35,3,-73.982170104980469,40.756267547607422,-73.985679626464844,40.746757507324219,N,233
id0379757,2,2016-04-18 14:53:55,2016-04-18 15:54:01,1,-73.985923767089844,40.756786346435547,-73.782455444335937,40.648780822753906,N,3606
id2411304,1,2016-01-03 17:57:08,2016-01-03 18:21:59,2,-73.990066528320312,40.756343841552734,-73.995582580566406,40.683841705322266,N,1491
id1018373,1,2016-02-21 12:28:31,2016-02-21 12:37:08,1,-73.994972229003906,40.740367889404297,-73.979507446289063,40.747962951660156,N,517
id3928967,2,2016-03-17 20:27:43,2016-03-17 20:39:58,1,-74.005203247070313,40.740650177001953,-73.997947692871094,40.716793060302734,N,735
id3705752,1,2016-02-21 16:20:20,2016-02-21 16:31:42,1,-73.982078552246094,40.772754669189453,-73.961593627929688,40.767845153808594,N,682
id2628522,2,2016-06-06 14:49:02,2016-06-06 15:04:03,5,-73.957977294921875,40.776111602783203,-73.967903137207031,40.762340545654297,N,901
id1625112,1,2016-03-13 00:08:24,2016-03-13 00:16:42,1,-73.970985412597656,40.765766143798828,-73.986671447753906,40.7642822265625,N,498
id1817689,1,2016-01-12 12:33:15,2016-01-12 12:43:50,1,-73.987884521484375,40.718502044677734,-74.01025390625,40.704986572265625,N,635
id2353046,2,2016-03-21 17:57:14,2016-03-21 17:59:41,1,-73.979995727539063,40.783580780029297,-73.981056213378906,40.788402557373047,N,147
id0750202,2,2016-04-27 08:29:54,2016-04-27 08:51:55,1,-73.988876342773438,40.777725219726563,-73.985626220703125,40.747150421142578,N,1321
id1787482,2,2016-01-19 17:29:57,2016-01-19 17:38:29,1,-73.987258911132813,40.738990783691406,-73.972908020019531,40.749969482421875,N,512
id0780317,1,2016-05-30 06:11:40,2016-05-30 06:48:12,1,-73.980003356933594,40.781116485595703,-73.960746765136719,40.610115051269531,N,2192
id1781466,1,2016-02-26 14:57:15,2016-02-26 15:03:55,1,-74.007102966308594,40.743297576904297,-73.994781494140625,40.750053405761719,N,400
id3930561,2,2016-05-01 10:47:28,2016-05-01 10:50:54,5,-73.981704711914063,40.743694305419922,-73.9857177734375,40.735374450683594,N,206
id3921784,1,2016-06-05 00:47:50,2016-06-05 01:07:26,1,-74.004074096679688,40.722091674804687,-73.970024108886719,40.761463165283203,N,1176
id3311038,2,2016-05-21 13:45:29,2016-05-21 13:57:30,1,-73.959297180175781,40.762771606445313,-73.968521118164062,40.796470642089844,N,721
id3482145,2,2016-04-16 03:34:20,2016-04-16 03:54:30,1,-73.990119934082031,40.725376129150391,-73.921592712402344,40.691436767578125,N,1210
id1263750,1,2016-03-10 23:48:15,2016-03-10 23:50:57,1,-74.002349853515625,40.734432220458984,-74.00701904296875,40.727272033691406,N,162
id0722829,1,2016-06-22 15:19:22,2016-06-22 15:24:17,1,-74.00311279296875,40.73028564453125,-73.997001647949219,40.724781036376953,N,295
id0586353,1,2016-01-04 12:16:42,2016-01-04 12:23:05,1,-73.950202941894531,40.786903381347656,-73.948966979980469,40.775009155273438,N,383
id0808098,1,2016-03-06 18:39:26,2016-03-06 18:48:10,1,-73.98162841796875,40.763545989990234,-73.981109619140625,40.782363891601563,N,524
id3574280,1,2016-01-13 21:17:17,2016-01-13 21:26:05,1,-73.977203369140625,40.7532958984375,-73.99700927734375,40.741508483886719,N,528
id1219496,2,2016-02-21 08:30:46,2016-02-21 08:45:44,1,-73.939102172851563,40.805110931396484,-73.937797546386719,40.839530944824219,N,898
id0350736,2,2016-01-15 13:37:20,2016-01-15 13:53:42,1,-74.004623413085938,40.752021789550781,-73.972343444824219,40.751289367675781,N,982
id2715346,1,2016-06-06 19:20:55,2016-06-06 19:23:32,1,-73.97894287109375,40.740657806396484,-73.984596252441406,40.732776641845703,N,157
id0209693,1,2016-02-26 11:10:18,2016-02-26 11:22:04,1,-73.980438232421875,40.780368804931641,-73.979644775390625,40.766345977783203,N,706
id0345309,1,2016-02-28 00:00:24,2016-02-28 00:15:00,1,-73.975212097167969,40.746028900146484,-74.002922058105469,40.744403839111328,N,876
id1553832,1,2016-05-18 21:20:47,2016-05-18 21:43:55,1,-73.776756286621094,40.645214080810547,-73.937324523925781,40.590923309326172,N,1388
id2963917,1,2016-05-05 19:45:05,2016-05-05 19:51:14,2,-73.988540649414062,40.764034271240234,-73.989593505859375,40.757049560546875,N,369
id1303769,2,2016-03-22 14:03:51,2016-03-22 14:13:20,2,-73.971382141113281,40.751010894775391,-73.982246398925781,40.736141204833984,N,569
id3504857,1,2016-04-26 06:51:04,2016-04-26 06:57:57,1,-73.991668701171875,40.755657196044922,-73.985328674316406,40.772914886474609,N,413
id2183868,1,2016-02-29 07:11:43,2016-02-29 07:29:20,3,-73.989234924316406,40.730628967285156,-73.956924438476563,40.783496856689453,N,1057
id3910473,2,2016-02-05 12:45:04,2016-02-05 12:48:24,5,-73.991539001464844,40.770042419433594,-73.978645324707031,40.764591217041016,N,200
id2032537,1,2016-04-10 10:15:46,2016-04-10 10:32:14,1,-73.950485229492187,40.779735565185547,-73.864952087402344,40.770389556884766,N,988
id3611673,1,2016-02-02 23:41:31,2016-02-02 23:58:14,1,-73.974624633789063,40.74212646484375,-73.942146301269531,40.844501495361328,N,1003
id1915628,2,2016-01-01 22:52:06,2016-01-01 22:53:13,2,-73.983039855957031,40.734920501708984,-73.986289978027344,40.730438232421875,N,67
id3199959,2,2016-05-04 14:00:46,2016-05-04 14:09:23,1,-73.967643737792969,40.801738739013672,-73.949691772460938,40.82720947265625,N,517
id3031393,1,2016-02-19 15:23:33,2016-02-19 15:28:47,2,-73.996047973632813,40.741092681884766,-74.003257751464844,40.731571197509766,N,314
id3955870,1,2016-03-30 08:23:39,2016-03-30 08:34:01,3,-73.982162475585937,40.727855682373047,-73.991668701171875,40.740802764892578,N,622
